InvoiceID,FailedFields,ModifiedFields,Provider_Clean,InvoiceAmount_Clean,InvoiceDate_Clean,ContractTitle_Clean,ContractNumber_Clean,RiskScore,DataQualityRisk,ContractRisk,FinancialRisk
INV14456,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,35679.59,2029-12-31,Open spaces management - region 1, ,188,178,10,0
INV14457,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Cleanaway Waste Management Limited,118348.68,2028-08-10,Waste management services,3556,193,178,15,0
INV14458,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Programmed Facility Management Pty Ltd,112477.64,2028-10-02,Building maintenance services,3630,203,188,15,0
INV14459,['ContractNumber'],"['Provider', 'InvoiceDate']",Showtime Event Group Pty Ltd,160731.7,2027-01-02,Melbourne Town Hall venue management,3670,144,144,0,0
INV14460,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,100000.0,2029-04-05,Civil infrastructure services,3665,193,178,15,0
INV14461,"['InvoiceDate', 'ContractNumber']","['Provider', 'InvoiceAmount']",Citywide Service Solutions Pty Ltd,161323.07,,Civil infrastructure services,3665,223,223,0,0
INV14462,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,26562.07,2026-08-26,Tree management maintenance services,3678,178,178,0,0
INV14463,['ContractNumber'],"['Provider', 'InvoiceAmount']",Citywide Service Solutions Pty Ltd,100000.0,2028-12-23,Civil infrastructure services,3665,163,148,15,0
INV14464,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Spotless Facility Services Pty Ltd,227308.59,2026-01-18,Street cleaning,3669,178,178,0,0
INV14465,['ContractNumber'],"['Provider', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,48618.97,2027-11-25,Management of Active Melbourne recreation facilities,3615,159,144,15,0
INV14466,['ContractNumber'],"['Provider', 'InvoiceAmount']",Victorian YMCA Community Programming Pty Ltd,68910.04,2028-09-22,Management of Active Melbourne recreation facilities,3615,163,148,15,0
INV14467,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,200000.0,2026-11-29,Graffiti management and pressure cleaning services,3668,178,178,0,0
INV14468,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,0.0,2029-05-08,Graffiti management and pressure cleaning services,3668,200,178,15,7
INV14469,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",SERCO,19705.52,2027-02-15,Open spaces management - region 2,3677,154,154,0,0
INV14470,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,100000.0,2027-08-06,Tree management maintenance services,3678,178,178,0,0
INV14471,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,198033.88,2025-11-13,Building cleaning services,3634,178,178,0,0
INV14472,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,3453.05,2028-07-19,Open spaces management - region 1,3676,178,178,0,0
INV14473,['ContractNumber'],"['Provider', 'InvoiceDate']",SERCO,177919.0,2027-02-03,Open spaces management - region 2, ,154,144,10,0
INV14474,['ContractNumber'],"['Provider', 'InvoiceDate']",National Protective Services Pty Ltd,161715.83,2028-10-12,Integrated security services,3686,159,144,15,0
INV14475,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",National Protective Services Pty Ltd,16203.2,2029-04-08,Integrated security services,3686,193,178,15,0
INV14476,['ContractNumber'],"['Provider', 'InvoiceAmount']",Programmed Facility Management Pty Ltd,106788.79,2029-03-25,Building maintenance services,3630,163,148,15,0
INV14477,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Spotless Facility Services Pty Ltd,223963.41,2027-09-30,Street cleaning,3669,212,212,0,0
INV14478,['ContractNumber'],"['Provider', 'InvoiceAmount']",Citywide Service Solutions Pty Ltd,100000.0,2027-04-24,Open spaces management - region 1,3676,148,148,0,0
INV14479,['ContractNumber'],['InvoiceAmount'],Showtime Event Group Pty Ltd,100000.0,2026-11-22,Melbourne Town Hall venue management,3670,124,124,0,0
INV14480,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",National Protective Services Pty Ltd,200000.0,2028-03-29,Integrated security services,3686,183,178,5,0
INV14481,['ContractNumber'],"['Provider', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,150615.88,2029-07-09,Building cleaning services,3634,159,144,15,0
INV14482,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Cleanaway Waste Management Limited,199633.04,2025-02-15,Waste management services,3556,178,178,0,0
INV14483,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,88745.78,2026-03-21,Building cleaning services,3634,178,178,0,0
INV14484,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,134420.48,2028-02-09,Management of Active Melbourne recreation facilities,3615,193,178,15,0
INV14485,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Spotless Facility Services Pty Ltd,146616.76,2025-08-12,Street cleaning,3669,178,178,0,0
INV14486,['ContractNumber'],"['Provider', 'InvoiceAmount']",Reino International Pty Ltd T/A Duncan Solutions,104064.27,2027-03-06,Parking technology services,3623,163,148,15,0
INV14487,['ContractNumber'],"['Provider', 'InvoiceAmount']",Citywide Service Solutions Pty Ltd,203023.14,2028-02-21,Tree management maintenance services,3678,148,148,0,0
INV14488,['ContractNumber'],"['Provider', 'InvoiceDate']",Spotless Facility Services Pty Ltd,53373.77,2025-07-29,Street cleaning,3669,144,144,0,0
INV14489,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Nationwide Towing Services,220828.73,2028-12-12,Vehicle tow away and impound services,3585,193,178,15,0
INV14490,['ContractNumber'],['Provider'],Citywide Service Solutions Pty Ltd,10625.9,2029-02-04,Open spaces management - region 1,3676,119,114,5,0
INV14491,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Spotless Facility Services Pty Ltd,241044.29,2026-03-29,Street cleaning,3669,178,178,0,0
INV14492,['ContractNumber'],['InvoiceDate'],Nationwide Towing Services,175303.99,2025-02-21,Vehicle tow away and impound services,3585,120,120,0,0
INV14493,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Nationwide Towing Services,200000.0,2027-10-19,Vehicle tow away and impound services,3585,169,154,15,0
INV14494,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Cleanaway Waste Management Limited,100000.0,2028-01-10,Waste management services,3556,227,212,15,0
INV14495,['ContractNumber'],[],Spotless Facility Services Pty Ltd,145728.09,2027-08-01,Street cleaning,3669,94,94,0,0
INV14496,['ContractNumber'],"['Provider', 'InvoiceAmount']",Citywide Service Solutions Pty Ltd,200000.0,2029-01-26,Tree management maintenance services,3678,153,148,5,0
INV14497,['ContractNumber'],"['Provider', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,201527.35,2026-06-23,Building cleaning services,3634,149,144,5,0
INV14498,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Nationwide Towing Services,100000.0,2028-12-20,Vehicle tow away and impound services,3585,193,178,15,0
INV14499,['ContractNumber'],"['Provider', 'InvoiceDate']",Showtime Event Group Pty Ltd,128212.84,2027-06-22,Melbourne Town Hall venue management,3670,144,144,0,0
INV14500,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,0.0,2029-03-04,Tree management maintenance services,3678,166,154,5,7
INV14501,"['InvoiceDate', 'ContractNumber']","['Provider', 'InvoiceAmount', 'ContractTitle']",Programmed Facility Management Pty Ltd,100000.0,,Building maintenance services,3630,257,257,0,0
INV14502,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,106425.92,2025-11-17,Civil infrastructure services,3665,154,154,0,0
INV14503,['ContractNumber'],"['Provider', 'InvoiceAmount']",Spotless Facility Services Pty Ltd,149771.63,2027-03-02,Street cleaning,3669,148,148,0,0
INV14504,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,20408.51,2026-05-25,Civil infrastructure services,3665,178,178,0,0
INV14505,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,109189.79,2027-02-22,Graffiti management and pressure cleaning services,3668,178,178,0,0
INV14506,"['InvoiceDate', 'ContractNumber']",[],Citywide Service Solutions Pty Ltd,141681.34,,Open spaces management - region 1,3676,169,169,0,0
INV14507,['ContractNumber'],[],Cleanaway Waste Management Limited,89062.65,2026-03-07,Waste management services,3556,99,94,5,0
INV14508,['ContractNumber'],"['Provider', 'InvoiceDate']",Programmed Facility Management Pty Ltd,121101.14,2025-12-10,Building maintenance services,3630,144,144,0,0
INV14509,['ContractNumber'],['Provider'],Showtime Event Group Pty Ltd,242946.91,2028-08-07,Melbourne Town Hall venue management,3670,114,114,0,0
INV14510,['ContractNumber'],"['Provider', 'InvoiceDate']",Cleanaway Waste Management Limited,51157.98,2026-05-12,Waste management services,3556,159,144,15,0
INV14511,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Cleanaway Waste Management Limited,240082.78,2027-02-01,Waste management services,3556,193,178,15,0
INV14512,['ContractNumber'],"['Provider', 'InvoiceDate']",Cleanaway Waste Management Limited,248071.37,2025-05-06,Waste management services,3556,144,144,0,0
INV14513,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",National Protective Services Pty Ltd,129581.69,2027-04-29,Integrated security services,3686,178,178,0,0
INV14514,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,181215.01,2028-12-22,Parking technology services,3623,193,178,15,0
INV14515,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Programmed Facility Management Pty Ltd,0.0,2029-08-13,Building maintenance services,3630,200,178,15,7
INV14516,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",SERCO,0.0,2028-11-16,Open spaces management - region 2,3677,161,154,0,7
INV14517,['ContractNumber'],"['Provider', 'InvoiceDate']",Spotless Facility Services Pty Ltd,148794.99,2028-02-10,Street cleaning,3669,144,144,0,0
INV14518,['ContractNumber'],['InvoiceDate'],Reino International Pty Ltd T/A Duncan Solutions,188891.06,2028-10-18,Parking technology services,3623,135,120,15,0
INV14519,['ContractNumber'],"['Provider', 'InvoiceAmount']",Programmed Facility Management Pty Ltd,164088.95,2029-10-28,Building maintenance services,3630,163,148,15,0
INV14520,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,747.87,2025-02-05,Open spaces management - region 1,3676,178,178,0,0
INV14521,['ContractNumber'],"['Provider', 'InvoiceDate']",SERCO,240119.51,2029-09-17,Open spaces management - region 2,3677,159,144,15,0
INV14522,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,100000.0,2026-03-22,Tree management maintenance services,3678,178,178,0,0
INV14523,['ContractNumber'],['InvoiceDate'],Showtime Event Group Pty Ltd,225022.72,2026-06-23,Melbourne Town Hall venue management,3670,120,120,0,0
INV14524,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,82839.65,2026-05-18,Open spaces management - region 1,3676,154,154,0,0
INV14525,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,29192.74,2028-03-03,Open spaces management - region 1,3676,178,178,0,0
INV14526,['ContractNumber'],['InvoiceDate'],SERCO,95174.12,2025-03-04,Open spaces management - region 2,3677,120,120,0,0
INV14527,['ContractNumber'],"['Provider', 'InvoiceDate']",Programmed Facility Management Pty Ltd,132766.87,2029-02-13,Building maintenance services,3630,159,144,15,0
INV14528,['ContractNumber'],"['Provider', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,224934.0,2029-04-21,Parking technology services,3623,159,144,15,0
INV14529,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Cleanaway Waste Management Limited,45449.54,2028-03-04,Waste management services,3556,193,178,15,0
INV14530,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,224949.19,2027-05-05,Open spaces management - region 1,3676,154,154,0,0
INV14531,['ContractNumber'],"['Provider', 'InvoiceDate']",Calcorp Services Pty Ltd,174939.25,2028-06-05,Graffiti management and pressure cleaning services,3668,144,144,0,0
INV14532,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,159810.51,2026-12-20,Tree management maintenance services,3678,154,154,0,0
INV14533,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",National Protective Services Pty Ltd,0.0,2025-11-03,Integrated security services,3686,185,178,0,7
INV14534,['ContractNumber'],[],SERCO,130110.46,2029-05-28,Open spaces management - region 2,3677,109,94,15,0
INV14535,['ContractNumber'],"['Provider', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,236561.6,2029-05-28,Building cleaning services, ,154,144,10,0
INV14536,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",National Protective Services Pty Ltd,165856.23,2026-09-17,Integrated security services,3686,178,178,0,0
INV14537,['ContractNumber'],"['Provider', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,134348.97,2029-08-25,Management of Active Melbourne recreation facilities,3615,159,144,15,0
INV14538,['ContractNumber'],"['Provider', 'InvoiceDate']",Nationwide Towing Services,199556.76,2025-04-01,Vehicle tow away and impound services,3585,144,144,0,0
INV14539,['ContractNumber'],['InvoiceDate'],Nationwide Towing Services,62842.66,2026-04-25,Vehicle tow away and impound services,3585,120,120,0,0
INV14540,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Spotless Facility Services Pty Ltd,105732.3,2027-03-13,Street cleaning,3669,178,178,0,0
INV14541,['ContractNumber'],['Provider'],Citywide Service Solutions Pty Ltd,28703.49,2025-01-06,Open spaces management - region 1,3676,114,114,0,0
INV14542,['ContractNumber'],['InvoiceDate'],SERCO,71900.12,2029-12-16,Open spaces management - region 2,3677,135,120,15,0
INV14543,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,174396.73,2029-06-19,Management of Active Melbourne recreation facilities,3615,193,178,15,0
INV14544,['ContractNumber'],"['Provider', 'InvoiceAmount']",Citywide Service Solutions Pty Ltd,190562.34,2028-01-07,Tree management maintenance services,3678,148,148,0,0
INV14545,['ContractNumber'],['InvoiceDate'],Cleanaway Waste Management Limited,194649.3,2025-05-07,Waste management services,3556,120,120,0,0
INV14546,['ContractNumber'],"['Provider', 'InvoiceDate']",Spotless Facility Services Pty Ltd,49254.14,2026-02-25,Street cleaning,3669,144,144,0,0
INV14547,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,173584.32,2025-08-17,Civil infrastructure services,3665,154,154,0,0
INV14548,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,141978.92,2025-07-17,Parking technology services,3623,178,178,0,0
INV14549,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,193630.19,2025-10-05,Open spaces management - region 1,3676,178,178,0,0
INV14550,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",SERCO,0.0,2027-08-02,Open spaces management - region 2,3677,161,154,0,7
INV14551,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,200000.0,2025-05-08,Tree management maintenance services,3678,178,178,0,0
INV14552,['ContractNumber'],"['Provider', 'InvoiceDate']",Programmed Facility Management Pty Ltd,225224.35,2027-05-26,Building maintenance services, ,154,144,10,0
INV14553,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Showtime Event Group Pty Ltd,16253.19,2029-11-05,Melbourne Town Hall venue management,3670,193,178,15,0
INV14554,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,100000.0,2026-04-18,Parking technology services,3623,193,178,15,0
INV14555,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",National Protective Services Pty Ltd,100000.0,2028-09-25,Integrated security services,3686,193,178,15,0
INV14556,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Nationwide Towing Services,100000.0,2026-12-06,Vehicle tow away and impound services,3585,227,212,15,0
INV14557,['ContractNumber'],['InvoiceAmount'],SERCO,219902.32,2029-08-04,Open spaces management - region 2,3677,139,124,15,0
INV14558,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate', 'ContractTitle']",National Protective Services Pty Ltd,200000.0,2027-04-30,Integrated security services,3686,212,212,0,0
INV14559,['ContractNumber'],"['Provider', 'InvoiceDate']",SERCO,191606.78,2029-09-15,Open spaces management - region 2,3677,159,144,15,0
INV14560,['ContractNumber'],['InvoiceDate'],Programmed Facility Management Pty Ltd,45391.53,2025-09-12,Building maintenance services,3630,120,120,0,0
